,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5529,3,156.8,4,262.75,12,350.4253968,0.002614379,0.041356389,0.0,0.4,May,3,2,1,4,Returning_Visitor,False,False
5530,4,61.25,0,0.0,21,595.75,0.038095238,0.076190476,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
5531,0,0.0,0,0.0,13,1476.3,0.007692308,0.012820513,0.0,0.0,Mar,2,2,3,8,Returning_Visitor,False,False
5532,14,321.2666667,4,230.0,39,2310.083333,0.005769231,0.02702758,27.03298037,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
5533,10,60.7,1,110.25,75,1585.60873,0.005063291,0.021603376,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
5534,0,0.0,0,0.0,6,60.25,0.033333333,0.066666667,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,False,True
5535,0,0.0,0,0.0,8,427.75,0.0,0.0125,0.0,0.0,Dec,4,2,1,2,New_Visitor,False,False
5536,1,0.0,2,56.0,22,1054.309524,0.004761905,0.023809524,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
5537,1,16.2,1,8.1,17,1180.366667,0.010526316,0.052631579,0.0,0.0,Aug,2,2,3,4,Returning_Visitor,False,False
5538,5,98.0,0,0.0,6,60.0,0.05,0.0525,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,False,False
5539,4,140.475,1,0.0,48,1252.561414,0.014038462,0.024738632,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
5540,3,195.0,0,0.0,49,1179.014103,0.0,0.001923077,0.0,0.0,May,2,2,3,2,New_Visitor,False,False
5541,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,True,False
5542,5,140.6,0,0.0,81,2408.312828,0.002554278,0.007459475,23.07581495,0.0,Oct,2,4,1,2,Returning_Visitor,False,True
5543,0,0.0,0,0.0,43,907.5083333,0.0,0.002439024,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
5544,3,55.75,0,0.0,55,1139.638889,0.003508772,0.03245614,6.190582078,0.0,Dec,2,2,3,10,Returning_Visitor,False,False
5545,4,359.3,4,407.0,69,5485.105556,0.010526316,0.017493734,4.494741228,0.0,Mar,1,1,2,1,Returning_Visitor,True,True
5546,0,0.0,0,0.0,2,21.0,0.0,0.1,0.0,0.0,May,3,2,1,3,New_Visitor,False,False
5547,0,0.0,0,0.0,11,315.58,0.0,0.054545455,0.0,0.0,Jul,2,2,4,1,Returning_Visitor,True,False
5548,0,0.0,0,0.0,18,356.5,0.0125,0.025,0.0,0.6,May,2,2,3,2,New_Visitor,False,False
5549,1,44.0,0,0.0,56,2075.983333,0.0,0.014545455,13.81852727,0.0,May,2,5,2,3,Returning_Visitor,False,True
5550,0,0.0,0,0.0,5,131.5,0.04,0.093333333,0.0,0.6,May,1,1,1,1,Returning_Visitor,False,False
5551,1,151.5,0,0.0,10,304.75,0.0,0.007407407,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,False,False
5552,0,0.0,0,0.0,47,2493.985714,0.017021277,0.032056738,0.0,0.0,Dec,2,4,9,1,Returning_Visitor,False,True
5553,0,0.0,1,1.5,43,1368.484848,0.015909091,0.053636364,0.0,0.6,May,1,1,1,2,Returning_Visitor,False,False
5554,0,0.0,0,0.0,5,23.0,0.12,0.16,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
5555,2,36.4,0,0.0,3,28.2,0.0,0.0,55.89978908,0.0,Sep,1,1,3,2,New_Visitor,False,False
5556,0,0.0,0,0.0,8,136.75,0.005,0.105,0.0,0.0,Mar,2,2,2,10,Returning_Visitor,False,False
5557,10,204.0952381,1,170.0,138,4042.949908,0.004026846,0.01446207,18.21579469,0.0,Dec,2,2,1,6,Returning_Visitor,False,True
5558,0,0.0,0,0.0,36,5300.291667,0.0,0.005714286,0.0,0.0,Nov,2,4,6,2,Returning_Visitor,False,False
5559,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Dec,3,2,3,6,Returning_Visitor,True,False
5560,2,8.0,2,90.2,13,1286.050476,0.0125,0.019886364,0.0,0.0,Aug,2,2,3,2,Returning_Visitor,False,False
5561,0,0.0,0,0.0,4,75.4,0.1,0.125,0.0,0.0,Nov,3,3,1,3,Returning_Visitor,False,False
5562,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,1,1,3,4,Returning_Visitor,True,False
5563,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
5564,4,60.2,0,0.0,8,132.8,0.0,0.009090909,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,False
5565,5,55.5,0,0.0,12,1076.5,0.0,0.011764706,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
5566,5,63.0,0,0.0,27,458.5,0.0,0.005952381,0.0,0.0,Dec,2,2,6,2,New_Visitor,True,False
5567,0,0.0,0,0.0,11,546.75,0.036363636,0.054545455,0.0,0.0,Nov,2,2,5,1,Returning_Visitor,False,False
5568,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,2,3,1,Returning_Visitor,False,False
5569,0,0.0,0,0.0,27,2514.25,0.0,0.006666667,31.40784,0.0,May,2,2,3,5,New_Visitor,False,True
5570,3,343.0666667,0,0.0,63,1108.369762,0.0,0.002786596,7.826836353,0.0,Aug,2,10,1,2,Returning_Visitor,False,True
5571,2,216.6,0,0.0,36,937.8653488,0.040350877,0.069414101,0.0,0.0,Oct,3,2,6,1,Returning_Visitor,True,False
5572,0,0.0,0,0.0,4,66.0,0.0,0.025,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
5573,8,429.3333333,1,56.0,35,1549.857143,0.005263158,0.019210526,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
5574,0,0.0,0,0.0,58,1893.444444,0.002380952,0.019047619,0.0,0.0,Nov,1,1,6,10,Returning_Visitor,True,True
5575,1,28.66666667,0,0.0,148,3486.194444,0.008697765,0.017685455,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,False,False
5576,6,337.0,4,693.0,261,14150.54613,0.00598336,0.026011023,0.951933747,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
5577,5,73.125,2,53.5,200,6671.290144,0.003458896,0.012152531,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
5578,0,0.0,1,273.0,22,2386.0,0.0,0.020289855,0.0,0.0,Dec,2,2,6,2,New_Visitor,False,True
5579,0,0.0,0,0.0,16,1092.333333,0.025,0.066666667,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,False
5580,9,125.2659091,2,115.0,146,3231.853672,0.007792208,0.016586922,8.597486055,0.0,Dec,2,2,9,2,Returning_Visitor,True,False
5581,0,0.0,0,0.0,17,248.9,0.0,0.02745098,0.0,0.8,May,1,1,3,2,Returning_Visitor,False,False
5582,0,0.0,0,0.0,7,431.5333333,0.0,0.007142857,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
5583,11,196.15,0,0.0,141,2623.580864,0.0,0.004244028,12.50786523,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
5584,9,211.0,1,52.4,22,501.0714286,0.0,0.034666667,0.0,0.0,Aug,1,2,1,4,Returning_Visitor,True,True
5585,0,0.0,0,0.0,38,1787.395833,0.004824561,0.031871345,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,False
5586,6,78.75,0,0.0,24,465.7321429,0.0,0.015384615,0.0,0.0,Dec,4,2,1,2,New_Visitor,False,False
5587,0,0.0,0,0.0,30,1184.5,0.006666667,0.048333333,0.0,0.6,May,4,2,1,1,Returning_Visitor,False,False
5588,0,0.0,0,0.0,25,610.3095238,0.0,0.039,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
5589,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,True,False
5590,8,246.5333333,0,0.0,79,2150.433333,0.007228916,0.020883534,17.35448787,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
5591,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,8,6,1,6,Returning_Visitor,False,False
5592,5,175.9166667,0,0.0,12,276.25,0.013333333,0.046666667,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,True
5593,0,0.0,0,0.0,25,438.075,0.008,0.024698413,0.0,0.6,May,1,1,3,3,Returning_Visitor,False,False
5594,3,166.0,1,140.0,35,701.5,0.029411765,0.05,0.0,0.0,May,2,5,6,1,Returning_Visitor,True,False
5595,0,0.0,0,0.0,5,128.0,0.0,0.04,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
5596,6,197.25,0,0.0,51,3296.940476,0.0,0.008595388,3.507532249,0.0,Nov,1,1,1,3,Returning_Visitor,True,False
5597,0,0.0,0,0.0,7,140.4583333,0.028571429,0.034285714,0.0,0.0,Nov,3,3,9,2,Returning_Visitor,False,False
5598,2,66.4,3,41.2,138,4031.561667,0.002857143,0.010238095,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,False
5599,3,315.3333333,1,141.5,42,3009.0875,0.004021164,0.0323655,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
5600,3,155.7,0,0.0,18,595.0,0.0,0.010526316,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
5601,0,0.0,0,0.0,19,522.0,0.021052632,0.034210526,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,False
5602,13,313.0909091,4,516.0,132,3083.050977,0.001494396,0.009733401,8.868449011,0.0,May,2,5,3,4,Returning_Visitor,False,False
5603,5,135.25,0,0.0,26,794.9928571,0.007407407,0.026419753,33.44471217,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
5604,14,181.0733333,3,58.4,18,450.5066667,0.0,0.011111111,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,True,False
5605,0,0.0,0,0.0,18,490.3,0.011111111,0.022222222,0.0,0.0,Sep,2,2,1,13,Returning_Visitor,False,False
5606,0,0.0,0,0.0,3,98.0,0.0,0.066666667,0.0,0.0,Mar,2,6,7,1,Returning_Visitor,False,False
5607,0,0.0,0,0.0,3,11.0,0.066666667,0.133333333,0.0,0.0,June,2,2,1,4,Returning_Visitor,False,False
5608,3,22.0,0,0.0,152,4251.74125,0.003947368,0.009780702,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,True
5609,0,0.0,0,0.0,37,2323.166667,0.010810811,0.018198198,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,False,False
5610,2,63.79166667,1,74.0,18,385.2916667,0.017042607,0.03754386,12.00869742,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
5611,0,0.0,0,0.0,4,41.0,0.1,0.15,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,False
5612,1,5.5,0,0.0,7,277.0,0.044444444,0.035555556,0.0,0.4,May,1,1,1,3,Returning_Visitor,False,False
5613,1,2.0,0,0.0,79,1319.547421,0.005128205,0.00962556,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
5614,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Sep,1,1,2,2,Returning_Visitor,False,False
5615,0,0.0,0,0.0,3,14.0,0.0,0.066666667,0.0,0.0,Mar,4,1,3,3,Returning_Visitor,False,False
5616,10,132.7222222,1,104.0,103,3608.346752,0.0,0.007905605,14.69960115,0.0,Nov,2,10,7,2,Returning_Visitor,False,False
5617,4,226.0,0,0.0,81,4836.486905,0.002380952,0.010714286,5.312300227,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
5618,0,0.0,0,0.0,7,295.0,0.028571429,0.057142857,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,True
5619,1,236.5,5,1373.75,141,2834.697619,0.009684685,0.020551802,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
5620,5,400.0,0,0.0,20,991.5,0.0,0.013043478,22.13419743,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
5621,0,0.0,0,0.0,26,1056.666667,0.016571429,0.030933333,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
5622,0,0.0,0,0.0,6,551.0,0.033333333,0.05,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
5623,0,0.0,0,0.0,44,547.0,0.06,0.087407407,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,False
5624,1,8.5,0,0.0,30,659.2,0.0,0.006451613,0.0,0.0,Mar,2,2,3,3,New_Visitor,True,False
5625,0,0.0,0,0.0,8,272.9,0.05,0.075,0.0,0.0,Oct,1,1,1,1,New_Visitor,False,False
5626,3,264.0,0,0.0,20,769.9,0.018181818,0.027272727,0.0,0.0,Nov,2,10,7,1,Returning_Visitor,False,False
5627,1,72.0,1,6.0,84,1212.030303,0.005102041,0.021451247,0.0,0.0,May,2,2,5,6,Returning_Visitor,False,False
5628,3,84.0,0,0.0,15,183.0952381,0.0,0.016666667,0.0,0.6,May,1,1,3,2,New_Visitor,False,False
5629,3,72.6,0,0.0,17,544.1,0.0,0.002,0.0,0.0,Sep,2,2,9,2,New_Visitor,False,False
5630,9,219.25,2,31.0,18,374.3809524,0.0,0.007666667,37.6992,0.0,May,1,1,1,5,New_Visitor,False,False
5631,8,259.8333333,0,0.0,26,535.4666667,0.0,0.011494253,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,False
5632,1,14.0,1,0.0,14,710.25,0.0,0.017777778,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
5633,9,57.95833333,0,0.0,32,498.2,0.0,0.010675991,27.61403036,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
5634,4,81.0,0,0.0,8,112.7285714,0.0,0.02,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
5635,0,0.0,0,0.0,32,2479.342857,0.0,0.010967742,0.0,0.0,Nov,2,2,3,7,Returning_Visitor,False,False
5636,6,57.25,0,0.0,36,1930.410714,0.0125,0.018083333,21.39566828,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
5637,6,89.0,3,12.0,75,5378.045851,0.02013261,0.0464397,4.374401266,0.2,May,2,2,8,3,Returning_Visitor,False,True
5638,0,0.0,0,0.0,8,400.8,0.05,0.120833333,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
5639,0,0.0,0,0.0,15,598.6,0.0,0.033333333,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,False
5640,1,7.125,6,1043.928571,73,3585.177579,0.008175105,0.024451608,0.0,0.0,Nov,3,2,5,2,Returning_Visitor,False,False
5641,2,17.0,0,0.0,14,260.2,0.0,0.0375,0.0,0.4,May,2,2,3,3,Returning_Visitor,False,False
5642,0,0.0,0,0.0,21,1051.166667,0.0,0.00952381,14.14084367,0.0,Nov,1,8,2,6,New_Visitor,True,True
5643,0,0.0,0,0.0,3,58.2,0.066666667,0.044444444,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False,False
5644,3,57.425,3,55.0,11,281.425,0.004166667,0.053125,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
5645,5,51.5,0,0.0,2,6.0,0.0,0.033333333,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
5646,2,143.25,0,0.0,38,2508.413853,0.0,0.00745614,54.16451768,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
5647,4,83.5,0,0.0,9,430.5,0.0,0.015384615,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
5648,0,0.0,0,0.0,50,999.8333333,0.0,0.009,0.0,0.0,Dec,2,2,1,8,New_Visitor,True,False
5649,0,0.0,0,0.0,6,34.33333333,0.033333333,0.05,0.0,0.6,May,2,2,2,3,Returning_Visitor,False,False
5650,3,44.0,4,1636.0,49,4945.083333,0.009259259,0.029444444,6.165,0.8,May,2,2,2,4,Returning_Visitor,False,True
5651,0,0.0,0,0.0,4,26.0,0.0,0.05,0.0,0.0,Nov,2,5,6,11,Returning_Visitor,True,False
5652,3,47.0,0,0.0,22,486.5,0.0,0.030666667,0.0,0.0,May,3,2,3,11,Returning_Visitor,False,False
5653,0,0.0,0,0.0,20,1175.488095,0.0,0.021052632,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,False
5654,0,0.0,0,0.0,26,234.8,0.05,0.119230769,0.0,0.0,Jul,2,2,7,13,Returning_Visitor,False,False
5655,0,0.0,0,0.0,10,345.25,0.02,0.04,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
5656,3,53.16666667,0,0.0,11,263.6,0.0,0.003571429,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,False,False
5657,0,0.0,0,0.0,2,155.5,0.1,0.15,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,True,False
5658,0,0.0,0,0.0,20,804.25,0.015,0.028333333,0.0,0.0,Nov,3,2,8,1,Returning_Visitor,False,False
5659,1,206.0,2,69.5,65,1140.791667,0.0,0.020707071,6.641911419,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
5660,0,0.0,0,0.0,8,377.5,0.0125,0.025,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,True,False
5661,0,0.0,0,0.0,16,336.3,0.0125,0.025,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,False,False
5662,2,267.0,0,0.0,8,214.3333333,0.04,0.055,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
5663,0,0.0,0,0.0,7,50.5,0.057142857,0.1,0.0,0.0,May,3,2,1,3,Returning_Visitor,True,False
5664,5,42.0,0,0.0,232,5932.596554,0.002564103,0.014824296,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
5665,0,0.0,2,13.0,4,145.0,0.0,0.04,0.0,0.0,May,1,8,4,6,Returning_Visitor,True,False
5666,3,150.75,1,14.0,13,308.5,0.0,0.0125,0.0,0.0,Dec,2,2,5,2,New_Visitor,True,False
5667,0,0.0,0,0.0,9,281.5,0.0,0.008333333,0.0,0.0,Oct,4,2,9,7,Returning_Visitor,False,False
5668,5,446.25,0,0.0,18,815.25,0.0,0.0025,0.0,0.0,Dec,8,13,9,20,Other,False,False
5669,0,0.0,0,0.0,29,488.4090909,0.014285714,0.02173913,0.0,0.0,Nov,1,8,1,11,New_Visitor,False,True
5670,2,152.8333333,0,0.0,20,791.6666667,0.011111111,0.016666667,41.35007203,0.0,Mar,1,1,1,2,New_Visitor,False,True
5671,2,104.0,1,136.5,12,977.5333333,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
5672,1,0.0,0,0.0,17,684.9166667,0.015686275,0.049411765,0.0,0.0,Mar,2,6,4,1,Returning_Visitor,True,False
5673,0,0.0,1,0.0,23,456.3333333,0.043478261,0.068115942,0.0,0.0,May,2,4,3,6,Returning_Visitor,False,False
5674,4,62.66666667,0,0.0,82,1805.277375,0.0,0.023295607,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
5675,10,1455.35,0,0.0,66,1646.612195,0.007142857,0.029065112,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
5676,0,0.0,0,0.0,7,259.0,0.028571429,0.057142857,0.0,0.0,Nov,2,2,8,2,Returning_Visitor,False,False
5677,8,125.1666667,0,0.0,27,1802.25,0.006060606,0.011774152,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False
5678,16,391.6833333,0,0.0,24,443.75,0.0,0.006451613,0.0,0.0,Aug,2,10,7,3,Returning_Visitor,False,False
5679,4,146.0,0,0.0,14,879.5,0.0,0.0125,0.0,0.0,Dec,2,5,4,2,New_Visitor,True,False
5680,0,0.0,0,0.0,21,1636.5,0.042857143,0.065873016,0.0,0.4,May,2,4,1,3,Returning_Visitor,False,False
5681,0,0.0,0,0.0,15,455.5,0.0,0.014285714,0.0,0.0,May,2,10,3,2,New_Visitor,False,False
5682,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,False,False
5683,1,25.5,0,0.0,10,361.5,0.0,0.02,60.01343064,0.0,Dec,2,2,1,1,Returning_Visitor,False,True
5684,3,63.5,0,0.0,8,253.25,0.0,0.02,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False
5685,18,1103.330357,8,696.8333333,359,12959.91515,0.000795756,0.008975428,7.231074783,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
5686,1,28.0,0,0.0,8,290.0,0.0,0.01,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
5687,4,36.0,0,0.0,23,2359.375,0.0,0.010666667,58.20233822,0.0,Dec,4,2,1,1,New_Visitor,False,True
5688,0,0.0,0,0.0,15,751.8,0.026666667,0.04,0.0,0.0,Mar,1,2,2,1,Returning_Visitor,False,False
5689,7,221.0,0,0.0,27,1753.583333,0.0,0.013131313,0.0,0.2,May,1,1,1,3,Returning_Visitor,False,False
5690,2,12.0,0,0.0,13,510.0,0.0,0.035714286,0.0,1.0,May,1,1,2,3,Returning_Visitor,True,False
5691,0,0.0,0,0.0,26,470.8166667,0.005128205,0.042307692,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,True,False
5692,2,44.0,0,0.0,26,1636.016667,0.007692308,0.021794872,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
5693,0,0.0,0,0.0,5,48.0,0.08,0.093333333,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,False
5694,0,0.0,0,0.0,7,340.5,0.0,0.028571429,0.0,0.0,Nov,2,4,4,2,New_Visitor,True,False
5695,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
5696,3,30.5,0,0.0,20,1839.833333,0.0,0.007539683,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False
5697,2,57.4,2,69.4,13,1316.533333,0.011764706,0.05,0.0,0.0,Aug,2,2,3,4,Returning_Visitor,True,False
5698,0,0.0,0,0.0,3,395.0,0.0,0.066666667,0.0,0.0,Feb,1,1,3,3,Returning_Visitor,False,False
5699,0,0.0,0,0.0,32,791.9166667,0.0125,0.025520833,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
5700,2,131.5,0,0.0,26,1960.475,0.007407407,0.024074074,33.69233226,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
5701,5,80.25,0,0.0,63,2618.681061,0.005797101,0.011111111,17.60939304,0.0,Nov,3,2,1,8,Returning_Visitor,False,True
5702,2,9.166666667,2,24.0,80,5426.022078,0.01287478,0.033915963,0.0,0.0,May,2,2,6,13,Returning_Visitor,False,False
5703,0,0.0,0,0.0,31,493.58,0.0,0.006451613,0.0,0.0,Sep,2,2,3,2,Returning_Visitor,True,False
5704,12,152.75,6,1024.25,127,3247.644636,0.008844998,0.017025608,33.85339122,0.0,Nov,3,1,1,2,Returning_Visitor,True,True
5705,7,167.375,6,135.0,155,4263.977734,0.005373737,0.012004543,112.6661365,0.0,Nov,1,2,1,2,Returning_Visitor,False,True
5706,1,68.0,0,0.0,55,4277.0,0.003636364,0.021212121,7.291757576,0.0,May,1,1,1,1,Returning_Visitor,True,False
5707,7,172.0595238,0,0.0,104,5155.351132,0.006893004,0.031570985,8.805138964,0.0,Nov,2,5,1,1,Returning_Visitor,False,False
5708,2,25.0,0,0.0,36,1445.6,0.005714286,0.036190476,0.0,1.0,May,3,3,3,2,Returning_Visitor,True,False
5709,4,56.63333333,7,309.7333333,58,1280.149821,0.016923077,0.035377102,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,True,False
5710,0,0.0,0,0.0,4,72.5,0.0,0.05,0.0,0.0,Dec,1,1,8,10,Returning_Visitor,False,False
5711,3,99.0,0,0.0,37,2419.133333,0.007894737,0.023245614,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
5712,3,103.0833333,2,39.25,39,1406.95,0.01533101,0.039562226,5.606382766,0.0,Nov,3,2,5,2,Returning_Visitor,False,False
5713,5,43.4,0,0.0,32,3121.555556,0.009259259,0.036759259,26.5455,0.0,May,2,4,4,2,Returning_Visitor,False,False
5714,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,2,4,9,3,Returning_Visitor,False,False
5715,3,498.6,1,152.2,25,1556.491429,0.036206897,0.067624521,5.689147469,0.0,Jul,2,5,4,1,Returning_Visitor,True,True
5716,3,121.4,1,6.0,36,1418.377619,0.05787037,0.080562169,0.0,0.0,Jul,2,2,8,1,Returning_Visitor,True,False
5717,0,0.0,0,0.0,135,7091.697778,0.019259259,0.037964727,0.0,0.0,Sep,2,2,2,3,Returning_Visitor,False,False
5718,5,95.1,4,116.8,53,1696.567619,0.003508772,0.017602339,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,False,False
5719,0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,False,False
5720,3,470.0,0,0.0,21,2046.5,0.016,0.032,21.5952,0.0,May,2,6,1,3,Returning_Visitor,False,False
5721,3,65.5,2,12.0,39,1101.333333,0.00952381,0.041269841,14.99642857,0.0,May,2,2,3,1,Returning_Visitor,False,False
5722,6,49.08333333,1,619.5,58,2572.429487,0.00625,0.020729167,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,True
5723,0,0.0,0,0.0,22,903.1634615,0.009090909,0.015757576,0.0,0.0,Nov,3,2,6,8,Returning_Visitor,True,False
5724,5,248.5,0,0.0,11,456.6666667,0.0,0.003571429,0.0,0.0,Mar,3,2,4,2,New_Visitor,False,False
5725,0,0.0,0,0.0,6,132.0,0.0,0.033333333,0.0,0.0,May,4,1,3,5,New_Visitor,False,False
5726,0,0.0,0,0.0,10,225.4666667,0.0,0.05,0.0,0.4,Feb,1,1,8,3,Returning_Visitor,False,False
5727,7,84.83333333,0,0.0,57,1897.6875,0.009090909,0.017857143,0.0,0.0,Nov,1,2,3,3,Returning_Visitor,False,True
5728,1,19.0,0,0.0,8,87.0,0.0,0.014285714,0.0,0.6,May,2,2,1,3,New_Visitor,False,False
5729,4,298.0,1,0.0,14,625.0,0.0,0.0125,0.0,0.0,May,1,1,6,2,New_Visitor,False,False
5730,0,0.0,0,0.0,37,1138.5,0.0,0.013513514,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
5731,7,119.4,0,0.0,16,743.5314286,0.01,0.02,35.35631939,0.0,Sep,1,1,8,4,Returning_Visitor,False,False
5732,7,98.46666667,0,0.0,13,257.9333333,0.0,0.016,0.0,0.0,Sep,2,2,3,4,Returning_Visitor,False,False
5733,0,0.0,0,0.0,6,139.0,0.0,0.01,0.0,0.0,Mar,1,2,1,8,New_Visitor,False,False
5734,0,0.0,0,0.0,12,213.2833333,0.016666667,0.041666667,0.0,0.0,Aug,3,2,3,4,Returning_Visitor,False,False
5735,0,0.0,0,0.0,12,358.0666667,0.0,0.025,0.0,0.0,Mar,3,3,2,1,Returning_Visitor,False,False
5736,12,139.3666667,0,0.0,13,139.4333333,0.0,0.007017544,47.30370179,0.0,Oct,3,2,1,5,New_Visitor,True,False
5737,5,170.25,0,0.0,55,3057.045833,0.011666667,0.018737892,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
5738,12,279.4166667,0,0.0,42,1553.583333,0.009,0.019666667,38.30849268,0.0,Feb,1,1,3,2,Returning_Visitor,False,False
5739,0,0.0,0,0.0,10,173.25,0.0,0.024,0.0,0.0,May,2,6,2,2,Returning_Visitor,False,False
5740,0,0.0,0,0.0,22,464.3833333,0.0,0.002272727,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,False
