age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
34,Private,144568,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,Germany,<=50K
19,Private,96201,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,<=50K
24,Private,194192,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
30,Private,133508,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,>50K
68,Private,178661,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,<=50K
51,Self-emp-inc,148858,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
28,Local-gov,479863,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Private,396815,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,100602,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
34,State-gov,205464,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,<=50K
17,?,362231,11th,7,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
46,Private,98814,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
33,Private,229748,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,149206,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,60,United-States,<=50K
27,Private,100807,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,35,United-States,<=50K
49,Private,173864,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,>50K
41,Private,40236,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,169122,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K
53,Private,44116,HS-grad,9,Never-married,Tech-support,Other-relative,White,Female,0,0,40,United-States,<=50K
87,?,150517,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,16,United-States,<=50K
46,Private,214922,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,40,Cuba,<=50K
72,Private,190537,10th,6,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,10,United-States,<=50K
25,Private,239858,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
66,Federal-gov,224169,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,<=50K
25,Private,240089,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
55,Private,448866,11th,7,Widowed,Handlers-cleaners,Unmarried,Black,Female,0,0,20,United-States,<=50K
44,Private,545905,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,55,United-States,>50K
47,Private,24856,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,347871,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
47,Private,375873,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
52,Private,30085,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,49,United-States,<=50K
47,Private,340631,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Self-emp-not-inc,145262,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Male,0,0,35,United-States,<=50K
22,Private,315103,11th,7,Never-married,Sales,Not-in-family,Other,Male,0,0,45,Germany,<=50K
22,State-gov,134604,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,174205,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K
41,Private,216595,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,Jamaica,<=50K
36,Private,190801,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,Mexico,<=50K
52,Private,87707,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
39,Self-emp-not-inc,120250,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3464,0,40,United-States,<=50K
80,?,217627,Some-college,10,Married-civ-spouse,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,198916,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
31,Private,204618,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,4074,0,40,United-States,>50K
20,Private,312317,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
37,Private,94562,HS-grad,9,Married-spouse-absent,Other-service,Own-child,White,Female,5016,0,40,United-States,<=50K
26,Private,133601,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,25,Puerto-Rico,<=50K
18,Private,145600,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,28,United-States,<=50K
27,Private,181893,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,231888,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
63,Self-emp-not-inc,198030,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,128006,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
50,Private,228792,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,Puerto-Rico,<=50K
54,Private,68267,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
43,Private,141308,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
60,Private,28853,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
53,State-gov,34238,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,26233,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1751,40,United-States,<=50K
45,Federal-gov,191128,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
46,?,235398,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
45,State-gov,137514,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,171558,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,80,United-States,>50K
36,Private,159105,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K
26,Private,130705,11th,7,Married-spouse-absent,Craft-repair,Other-relative,White,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,178985,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,>50K
48,Federal-gov,176563,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1828,45,United-States,>50K
53,Local-gov,119181,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50K
32,State-gov,245971,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,35,United-States,<=50K
39,Private,316476,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,125639,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,United-States,<=50K
36,Self-emp-not-inc,198541,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,168084,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
30,Federal-gov,126069,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
47,Private,78002,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,220992,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
18,Private,36751,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
34,Private,178609,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
64,Private,265311,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,2295,65,United-States,<=50K
36,Self-emp-not-inc,185891,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,172235,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
40,Private,202408,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,154494,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Self-emp-inc,195605,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,4016,0,40,United-States,<=50K
27,Private,170957,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,?,<=50K
52,Private,168355,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,48,United-States,<=50K
29,Private,440636,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
48,?,365007,11th,7,Married-civ-spouse,?,Husband,Black,Male,0,0,35,United-States,<=50K
37,Private,333461,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
32,Private,52438,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
49,Private,202868,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
68,?,590913,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,208584,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
22,Self-emp-inc,119758,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
40,Private,423543,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,45,United-States,<=50K
49,Private,192758,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,>50K
21,Private,128455,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
62,Private,189316,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,301621,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,56696,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
67,?,126496,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,<=50K
19,State-gov,31763,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,<=50K
46,Self-emp-not-inc,102983,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
39,Private,246736,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K
31,Self-emp-inc,153721,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
60,Self-emp-not-inc,103756,12th,8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,172927,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
43,State-gov,111124,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32,United-States,>50K
62,Local-gov,191165,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,109678,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,20,United-States,<=50K
40,Private,200348,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,44,Dominican-Republic,<=50K
73,Private,109869,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3464,0,10,United-States,<=50K
30,Private,300242,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3464,0,40,United-States,<=50K
45,Private,75434,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
35,Private,140029,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,<=50K
41,Private,219485,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Local-gov,76235,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,India,<=50K
24,Private,347537,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,14344,0,12,United-States,>50K
18,Private,170055,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,28,United-States,<=50K
36,Private,305105,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,58,United-States,<=50K
50,Private,156532,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,43,United-States,<=50K
45,?,272127,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,7,United-States,<=50K
20,Federal-gov,223161,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
61,Private,154131,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
48,Private,180807,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,44807,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50K
24,Private,185132,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
18,?,164801,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,334468,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,105447,Masters,14,Divorced,Sales,Unmarried,White,Male,0,0,35,United-States,<=50K
20,?,212796,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,106852,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
59,Private,33672,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,18,?,<=50K
21,Private,66668,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K
50,Private,166169,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
18,Local-gov,155164,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
25,Private,42486,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
46,Self-emp-inc,179781,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
87,Self-emp-not-inc,181737,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
74,Private,268715,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,10,United-States,<=50K
35,Private,241605,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1579,45,?,<=50K
18,Private,411009,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,United-States,<=50K
27,?,181595,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,12,United-States,<=50K
26,Local-gov,601674,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
45,Private,127598,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K
31,State-gov,345958,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Local-gov,260210,Some-college,10,Separated,Other-service,Not-in-family,Black,Male,0,0,75,United-States,<=50K
24,Private,209771,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
46,Local-gov,146836,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
52,Private,145628,HS-grad,9,Widowed,Sales,Unmarried,Black,Female,0,0,40,Ecuador,<=50K
37,Federal-gov,288203,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
68,Self-emp-inc,98723,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,56,United-States,<=50K
69,Private,302759,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,3326,0,14,United-States,<=50K
20,Private,161565,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
47,Federal-gov,104352,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
24,Private,149198,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,198633,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
62,Self-emp-not-inc,130973,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,25051,0,50,United-States,>50K
51,Local-gov,131457,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,>50K
52,Private,155087,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
36,Private,184656,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,?,208884,HS-grad,9,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,260532,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
36,Local-gov,139460,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
57,Self-emp-inc,103294,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,>50K
34,State-gov,30904,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,179442,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37,United-States,<=50K
58,Private,317550,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
30,?,56045,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,180540,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K
41,?,279476,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
44,Private,156662,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
82,Private,235155,11th,7,Widowed,Protective-serv,Unmarried,White,Female,0,0,20,United-States,<=50K
39,Self-emp-not-inc,109273,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
44,Private,190389,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
35,Private,168812,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,48,United-States,<=50K
48,Federal-gov,160114,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,211601,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
34,State-gov,222431,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,280128,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
42,Local-gov,291593,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50K
31,Private,153004,5th-6th,3,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K
27,Self-emp-not-inc,149985,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,76,United-States,<=50K
37,Private,159389,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,Canada,<=50K
19,?,115923,Some-college,10,Never-married,?,Own-child,White,Male,0,0,32,United-States,<=50K
44,Private,365484,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States,<=50K
23,Private,150642,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,59,United-States,<=50K
55,Private,451426,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
62,Private,165029,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,14,United-States,<=50K
39,State-gov,222370,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,14084,0,40,United-States,>50K
50,Private,104271,Assoc-acdm,12,Divorced,Tech-support,Unmarried,White,Female,0,0,30,United-States,<=50K
25,Private,219339,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,24,United-States,<=50K
32,Private,75729,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
29,?,121098,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,223435,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,26,United-States,<=50K
35,Private,143167,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,>50K
21,Private,190260,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,240140,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
74,Private,209485,5th-6th,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Cuba,<=50K
28,Private,179532,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Dominican-Republic,<=50K
47,Self-emp-not-inc,195328,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,0,0,65,United-States,<=50K
53,Private,158368,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,>50K
40,Self-emp-inc,143717,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
27,?,212342,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2103,0,35,United-States,>50K
36,Private,42886,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
46,Private,177091,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,?,191502,Masters,14,Married-civ-spouse,?,Wife,White,Female,6103,0,40,United-States,>50K
67,Private,124531,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,380320,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,31658,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,22,United-States,<=50K
40,Local-gov,110388,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,52,United-States,<=50K
41,Private,222376,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,70,United-States,>50K
41,Private,345139,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
90,?,341167,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,<=50K
67,Local-gov,213966,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,>50K
39,Private,243310,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K
31,Private,64623,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,117950,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,223212,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,50,United-States,<=50K
26,State-gov,144466,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,55,United-States,<=50K
61,State-gov,90715,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
36,Private,75036,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Private,96174,Preschool,1,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,48,Philippines,<=50K
28,Private,202757,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,288648,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,2174,0,35,United-States,<=50K
41,Self-emp-not-inc,255512,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,182730,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
32,Private,113304,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,3103,0,40,United-States,>50K
40,Private,158368,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,48,United-States,>50K
27,Local-gov,53434,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Federal-gov,144784,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
52,Private,53021,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,75204,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K
52,Self-emp-not-inc,203337,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
27,Private,366390,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,189175,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
30,Private,299502,Assoc-voc,11,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
19,?,69400,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
59,State-gov,111891,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
28,Private,452241,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
41,Private,306530,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,Ireland,>50K
80,Private,170023,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1453,0,20,United-States,<=50K
35,Private,164972,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K
33,Private,219767,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
54,Private,237933,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
43,Local-gov,31650,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,292927,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,250584,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
48,Private,270261,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
