k,dim1,dim2,dim3,tvd,mae,max,l1d,l2d,hellinger,jensen_shannon,dataset,synthesizer
k=3,capital-gain,education,marital-status,0.011612935588223253,0.0006451630882346251,0.0032334613652184596,0.023225871176446505,0.006234443036301282,0.012887002637522108,0.00016584466795076963,adult,synthpop
k=3,capital-gain,education,occupation,0.014430133901150662,0.0008016741056194812,0.004929330494246764,0.028860267802301325,0.007425753754177017,0.015115663420977511,0.00022840549052082328,adult,synthpop
k=3,capital-gain,education,relationship,0.01482137914090333,0.0008234099522724072,0.0041498161418451335,0.02964275828180666,0.0076447067414828745,0.014869326365654526,0.0002208971703114903,adult,synthpop
k=3,capital-gain,education,race,0.01156955079644568,0.000771303386429712,0.0057116211457352295,0.02313910159289136,0.007243261733619248,0.017679768941866007,0.0003122073559616447,adult,synthpop
k=3,capital-gain,education,sex,0.008638600384914616,0.0014397667308191026,0.005620033577658584,0.01727720076982923,0.007266227192194398,0.0077305501312745035,5.9759782128393905e-05,adult,synthpop
k=3,capital-gain,education,hours-per-week,0.0159526980877114,0.0013293915073092832,0.003908075017403055,0.0319053961754228,0.008488191754977618,0.01344540109657645,0.00018076572221531614,adult,synthpop
k=3,capital-gain,education,native-country,0.011408559027066896,0.0006338088348370498,0.006364243888456661,0.022817118054133792,0.007650342114701742,0.019924544121573108,0.0003952055506852045,adult,synthpop
k=3,capital-gain,education,income,0.009361769788296972,0.001560294964716162,0.005491600671553187,0.018723539576593944,0.007343117205982216,0.007418764856289683,5.503711803378928e-05,adult,synthpop
k=3,capital-loss,education,workclass,0.01795599524998976,0.0009975552916660978,0.005389389459891064,0.03591199049997952,0.009362400292644003,0.022238378627183936,0.0004939087681555488,adult,synthpop
k=3,capital-loss,education,fnlwgt,0.012346944023586246,0.0008231296015724164,0.002523369231399203,0.024693888047172492,0.005580312959467307,0.010406004602527696,0.0001082795004006003,adult,synthpop
k=3,capital-loss,education,education-num,0.007866135702878653,0.001966533925719663,0.006484537897711001,0.015732271405757305,0.008141995444514763,0.006642415823776923,4.4121064474611136e-05,adult,synthpop
k=3,capital-loss,education,marital-status,0.011612935588223253,0.0006451630882346251,0.0032334613652184596,0.023225871176446505,0.006234443036301282,0.012887002637522108,0.00016584466795076963,adult,synthpop
k=3,capital-loss,education,occupation,0.014430133901150662,0.0008016741056194812,0.004929330494246764,0.028860267802301325,0.007425753754177017,0.015115663420977511,0.00022840549052082328,adult,synthpop
k=3,capital-loss,education,relationship,0.01482137914090333,0.0008234099522724072,0.0041498161418451335,0.02964275828180666,0.0076447067414828745,0.014869326365654526,0.0002208971703114903,adult,synthpop
k=3,capital-loss,education,race,0.01156955079644568,0.000771303386429712,0.0057116211457352295,0.02313910159289136,0.007243261733619248,0.017679768941866007,0.0003122073559616447,adult,synthpop
k=3,capital-loss,education,sex,0.008638600384914616,0.0014397667308191026,0.005620033577658584,0.01727720076982923,0.007266227192194398,0.0077305501312745035,5.9759782128393905e-05,adult,synthpop
k=3,capital-loss,education,hours-per-week,0.0159526980877114,0.0013293915073092832,0.003908075017403055,0.0319053961754228,0.008488191754977618,0.01344540109657645,0.00018076572221531614,adult,synthpop
k=3,capital-loss,education,native-country,0.011408559027066896,0.0006338088348370498,0.006364243888456661,0.022817118054133792,0.007650342114701742,0.019924544121573108,0.0003952055506852045,adult,synthpop
k=3,capital-loss,education,income,0.009361769788296972,0.001560294964716162,0.005491600671553187,0.018723539576593944,0.007343117205982216,0.007418764856289683,5.503711803378928e-05,adult,synthpop
k=3,age,education-num,workclass,0.05095058187625403,0.0008491763646042338,0.006634166496048477,0.10190116375250806,0.01538185732255327,0.06827865273501293,0.004610439789622368,adult,synthpop
k=3,age,education-num,fnlwgt,0.02185356209819418,0.0004370712419638836,0.002181771426231525,0.04370712419638836,0.005778489340175945,0.02048718796595224,0.0004195620008563822,adult,synthpop
k=3,age,education-num,marital-status,0.023065596822406952,0.00039094231902384665,0.0033222087547602475,0.046131193644813905,0.007556694171119373,0.02802044823665431,0.0007698753477986364,adult,synthpop
k=3,age,education-num,occupation,0.029381880348880063,0.000493813115107228,0.005030598255599691,0.058763760697760126,0.009054597310240017,0.031462784061121116,0.0009854426661838013,adult,synthpop
k=3,age,education-num,relationship,0.026450967609843973,0.0004408494601640662,0.0033271626878506183,0.052901935219687946,0.007829004992430114,0.028474682992440267,0.0008029199872235002,adult,synthpop
k=3,age,education-num,race,0.023253040416035382,0.00046975839224313904,0.0050203963801646115,0.046506080832070765,0.008157674012733474,0.032073625659448275,0.0010152780780759568,adult,synthpop
k=3,age,education-num,sex,0.016589996314647224,0.0008294998157323613,0.004101331640800954,0.03317999262929445,0.007270820690758697,0.014864207428876782,0.00022090678072359156,adult,synthpop
k=3,age,education-num,hours-per-week,0.02697731214937963,0.0006744328037344907,0.003633427787559887,0.05395462429875926,0.008622104787405755,0.02508398642797358,0.0006288706617496769,adult,synthpop
k=3,age,education-num,native-country,0.024109602391384467,0.0004052034015358734,0.003959026247901398,0.048219204782768935,0.007984890483445134,0.03861736216106004,0.0013795256902832348,adult,synthpop
k=3,age,education-num,income,0.015952378690471315,0.0007976189345235658,0.004099552843863888,0.03190475738094263,0.007496130043752516,0.01664599229850498,0.0002765046718997395,adult,synthpop
k=3,education,education-num,workclass,0.021116286802342243,0.0008798452834309268,0.005389389459891064,0.042232573604684485,0.009746364148289523,0.02660233408722503,0.0007056075653378421,adult,synthpop
k=3,education,education-num,fnlwgt,0.013595435895335977,0.0006797717947667988,0.002523369231399203,0.027190871790671953,0.005458608881339199,0.0118526945205696,0.00014047332097614156,adult,synthpop
k=3,education,education-num,marital-status,0.01276775398222841,0.000531989749259517,0.0032334613652184596,0.02553550796445682,0.006130379143094514,0.01512025561934036,0.00022831913382686956,adult,synthpop
k=3,education,education-num,occupation,0.01573877400597847,0.000655782250249103,0.004929330494246764,0.03147754801195694,0.00711690160135796,0.019510850095853082,0.00037992487095528816,adult,synthpop
k=3,education,education-num,relationship,0.016429052864338076,0.0006845438693474198,0.0041498161418451335,0.03285810572867615,0.007655561355772102,0.01781820298136202,0.0003170930666488048,adult,synthpop
k=3,education,education-num,race,0.014539936939519264,0.0007269968469759633,0.0057116211457352295,0.02907987387903853,0.007658473894692382,0.023714310249691815,0.0005601873838544917,adult,synthpop
k=3,education,education-num,sex,0.010006192211621141,0.0012507740264526427,0.005620033577658584,0.020012384423242283,0.007411599095867958,0.008692130663564173,7.555050837217809e-05,adult,synthpop
k=3,education,education-num,hours-per-week,0.0192691576921502,0.0012043223557593875,0.003049184718070516,0.0385383153843004,0.008755929657130778,0.018355570602954143,0.00033682459959402016,adult,synthpop
k=3,education,education-num,native-country,0.013136649604848309,0.0005473604002020129,0.006364243888456661,0.026273299209696618,0.00787484646495883,0.025681841809258588,0.00060006043223547,adult,synthpop
k=3,education,education-num,income,0.011135806068547572,0.0013919757585684465,0.005491600671553187,0.022271612137095144,0.007376065775688256,0.013481322601903685,0.00018164200665145682,adult,synthpop
k=3,capital-gain,education-num,workclass,0.017975701240735425,0.0014979751033946187,0.005389389459891064,0.03595140248147085,0.010163796948071372,0.023171374432065562,0.0005356212822866876,adult,synthpop
k=3,capital-gain,education-num,fnlwgt,0.009447771999508615,0.0009447771999508616,0.0028910912739036065,0.01889554399901723,0.005696296813734083,0.00863708077332747,7.459634864041554e-05,adult,synthpop
k=3,capital-gain,education-num,marital-status,0.01169472257483312,0.0009745602145694266,0.003423481429916872,0.02338944514966624,0.006929599828677586,0.012666731450278761,0.0001602333096425595,adult,synthpop
k=3,capital-gain,education-num,occupation,0.014780629785840056,0.0012317191488200048,0.004929330494246764,0.029561259571680112,0.00826193803611804,0.016022311853244226,0.0002565018956010624,adult,synthpop
k=3,capital-gain,education-num,relationship,0.013668396052577707,0.0011390330043814757,0.0041498161418451335,0.027336792105155414,0.008369195572516105,0.01437475932772586,0.00020653827169664503,adult,synthpop
k=3,capital-gain,education-num,race,0.011648794070676887,0.0011648794070676888,0.0057116211457352295,0.023297588141353773,0.00824701204702883,0.018683572070219426,0.0003485941369688727,adult,synthpop
k=3,capital-gain,education-num,sex,0.009021215347446866,0.0022553038368617164,0.005620033577658584,0.01804243069489373,0.00795777823618176,0.0074478601001336615,5.546927175843872e-05,adult,synthpop
k=3,capital-gain,education-num,hours-per-week,0.015304873674296704,0.001913109209287088,0.0037929675279472497,0.030609747348593407,0.008652647950736026,0.01378597717892285,0.00019003481397341791,adult,synthpop
k=3,capital-gain,education-num,native-country,0.012107633594037928,0.0010089694661698273,0.006364243888456661,0.024215267188075856,0.0081438783627801,0.021141157944721333,0.00044117079905265624,adult,synthpop
k=3,capital-gain,education-num,income,0.010552853691495046,0.0026382134228737615,0.005491600671553187,0.021105707382990092,0.008360380643508926,0.00912360266443451,8.323679061233611e-05,adult,synthpop
k=3,capital-loss,education-num,workclass,0.017975701240735425,0.0014979751033946187,0.005389389459891064,0.03595140248147085,0.010163796948071372,0.023171374432065562,0.0005356212822866876,adult,synthpop
k=3,capital-loss,education-num,fnlwgt,0.009447771999508615,0.0009447771999508616,0.0028910912739036065,0.01889554399901723,0.005696296813734083,0.00863708077332747,7.459634864041554e-05,adult,synthpop
k=3,capital-loss,education-num,marital-status,0.01169472257483312,0.0009745602145694266,0.003423481429916872,0.02338944514966624,0.006929599828677586,0.012666731450278761,0.0001602333096425595,adult,synthpop
k=3,capital-loss,education-num,occupation,0.014780629785840056,0.0012317191488200048,0.004929330494246764,0.029561259571680112,0.00826193803611804,0.016022311853244226,0.0002565018956010624,adult,synthpop
k=3,capital-loss,education-num,relationship,0.013668396052577707,0.0011390330043814757,0.0041498161418451335,0.027336792105155414,0.008369195572516105,0.01437475932772586,0.00020653827169664503,adult,synthpop
k=3,capital-loss,education-num,race,0.011648794070676887,0.0011648794070676888,0.0057116211457352295,0.023297588141353773,0.00824701204702883,0.018683572070219426,0.0003485941369688727,adult,synthpop
k=3,capital-loss,education-num,sex,0.009021215347446866,0.0022553038368617164,0.005620033577658584,0.01804243069489373,0.00795777823618176,0.0074478601001336615,5.546927175843872e-05,adult,synthpop
k=3,capital-loss,education-num,hours-per-week,0.015304873674296704,0.001913109209287088,0.0037929675279472497,0.030609747348593407,0.008652647950736026,0.01378597717892285,0.00019003481397341791,adult,synthpop
k=3,capital-loss,education-num,native-country,0.012107633594037928,0.0010089694661698273,0.006364243888456661,0.024215267188075856,0.0081438783627801,0.021141157944721333,0.00044117079905265624,adult,synthpop
k=3,capital-loss,education-num,income,0.010552853691495046,0.0026382134228737615,0.005491600671553187,0.021105707382990092,0.008360380643508926,0.00912360266443451,8.323679061233611e-05,adult,synthpop
k=3,age,marital-status,workclass,0.05291484050612178,0.0006047410343556775,0.011190304246345359,0.10582968101224356,0.018853240173332904,0.07345826256996082,0.005280505723003285,adult,synthpop
k=3,age,marital-status,occupation,0.03277908111870931,0.00037038509738654586,0.006354598910773501,0.06555816223741862,0.009947363402926578,0.03810544926499411,0.001405209509460741,adult,synthpop
k=3,age,marital-status,relationship,0.01840338888661398,0.00026671578096542,0.002570744031775943,0.03680677777322796,0.0053063963593421295,0.033951624392885835,0.0010540798993272432,adult,synthpop
k=3,age,marital-status,race,0.01965939560214569,0.00027304716114091236,0.0032084410957781972,0.03931879120429138,0.006293423562673226,0.03659437826598301,0.0011978086340512905,adult,synthpop
k=3,age,marital-status,sex,0.01407090127349413,0.00046903004244980436,0.0033696269604029383,0.02814180254698826,0.005780650649060172,0.01739957561394493,0.0003020342535782183,adult,synthpop
k=3,age,marital-status,native-country,0.019013910159289125,0.00023047163829441363,0.003030899635559567,0.03802782031857825,0.005608708681697645,0.040352032366826926,0.001449190848380987,adult,synthpop
k=3,fnlwgt,marital-status,workclass,0.03616366979239179,0.00040181855324879765,0.002565904754105071,0.07232733958478357,0.008893268450007147,0.0465341440435458,0.0021176120622591705,adult,synthpop
k=3,fnlwgt,marital-status,occupation,0.03059326808893984,0.00033992520098822046,0.00219165636132837,0.06118653617787968,0.006872144013491321,0.032320751103389084,0.0010415214348293445,adult,synthpop
k=3,fnlwgt,marital-status,relationship,0.020628943122722232,0.00029469918746746044,0.002135695507964455,0.041257886245444464,0.0061455180790984,0.03118708376267032,0.0008824711247792897,adult,synthpop
k=3,fnlwgt,marital-status,race,0.020706668031612134,0.0002779418527733172,0.0028968355104213583,0.04141333606322427,0.006167537360172121,0.03688410397467348,0.001241781913704246,adult,synthpop
k=3,fnlwgt,marital-status,sex,0.016143818025469873,0.0005381272675156624,0.0026157618443143175,0.03228763605093975,0.006232050812912551,0.018636790714605878,0.00034699383261031856,adult,synthpop
k=3,fnlwgt,marital-status,native-country,0.02263602882764834,0.0002616881945392872,0.0032915032144465867,0.04527205765529668,0.007427941724393145,0.044198891189083364,0.0016994245283335182,adult,synthpop
k=3,education,marital-status,workclass,0.04013086032513001,0.00037681558990732407,0.005603560869743254,0.08026172065026002,0.011238828100751974,0.05436763245558421,0.002876229702538833,adult,synthpop
k=3,education,marital-status,occupation,0.03127084476475164,0.00029089157920699204,0.004828111051963478,0.06254168952950329,0.007761837927605037,0.03713620360379789,0.0013152202835455843,adult,synthpop
k=3,education,marital-status,relationship,0.021355226239711714,0.00026694032799639644,0.004168867777732274,0.04271045247942343,0.007395690868119644,0.03886642978853678,0.0012891584139405334,adult,synthpop
k=3,education,marital-status,race,0.02301807870275583,0.00026610495610122345,0.0038610278039392376,0.04603615740551166,0.007275717841475241,0.040977201184996946,0.0015207683543104322,adult,synthpop
k=3,education,marital-status,sex,0.01793100610130625,0.0004980835028140625,0.004284989967650796,0.0358620122026125,0.007340766506562095,0.020379445510244756,0.00041422504674157497,adult,synthpop
k=3,education,marital-status,native-country,0.020403221817288417,0.00020505750570139113,0.0034178452970803908,0.04080644363457683,0.005892814895391042,0.044005143099269416,0.0017181712250326628,adult,synthpop
k=3,education-num,marital-status,workclass,0.03667220752630933,0.0005093362156431852,0.005603560869743254,0.07334441505261866,0.011714826290295657,0.05075440128357845,0.002533248544366116,adult,synthpop
k=3,education-num,marital-status,occupation,0.027509663813930635,0.00038475054285217673,0.004828111051963478,0.05501932762786127,0.008240190877670923,0.0328231827180091,0.001050197497649509,adult,synthpop
k=3,education-num,marital-status,relationship,0.020641591253429417,0.0003753016591532621,0.004168867777732274,0.041283182506858834,0.008300836194225196,0.03403936467132729,0.0009987540672269461,adult,synthpop
k=3,education-num,marital-status,race,0.020975356455509606,0.0003525269992522623,0.0038610278039392376,0.04195071291101921,0.0071030972891799144,0.036300547890923816,0.0012157567010697484,adult,synthpop
k=3,education-num,marital-status,sex,0.01650729945538676,0.0006878041439744483,0.004284989967650796,0.03301459891077352,0.00801315869975379,0.018068349664774448,0.00032583200696733553,adult,synthpop
k=3,education-num,marital-status,native-country,0.018881849228123332,0.00026782764862586287,0.0034178452970803908,0.037763698456246664,0.006216998241463633,0.03905682104585699,0.0013964446168470833,adult,synthpop
k=3,capital-gain,marital-status,workclass,0.02782112853691494,0.00154561825205083,0.008249798124564924,0.05564225707382988,0.01483881648887389,0.036251979471398965,0.0013117867222789278,adult,synthpop
k=3,capital-gain,marital-status,occupation,0.01538015969862002,0.0008544533165900011,0.003874890463125974,0.03076031939724004,0.008001782508750947,0.015112135899014183,0.00022826030726860188,adult,synthpop
k=3,capital-gain,marital-status,relationship,0.008754073952745588,0.0006037292381203854,0.005302587936611924,0.017508147905491177,0.006298176154417879,0.019425742136105716,0.000296975866359728,adult,synthpop
k=3,capital-gain,marital-status,race,0.008270929937349016,0.000551395329156601,0.0026649129847262643,0.016541859874698032,0.00487430043885899,0.01527519390628167,0.0002310272773177308,adult,synthpop
k=3,capital-gain,marital-status,sex,0.00931099873060074,0.00155183312176679,0.005137424347897324,0.01862199746120148,0.007441967416908005,0.007826411460471727,6.125045942527367e-05,adult,synthpop
k=3,capital-gain,marital-status,native-country,0.007582370910282158,0.0004212428283490088,0.0031143261946685596,0.015164741820564317,0.004315314667199213,0.01948857941036342,0.0003762250256576688,adult,synthpop
k=3,capital-loss,marital-status,workclass,0.02782112853691494,0.00154561825205083,0.008249798124564924,0.05564225707382988,0.01483881648887389,0.036251979471398965,0.0013117867222789278,adult,synthpop
k=3,capital-loss,marital-status,occupation,0.01538015969862002,0.0008544533165900011,0.003874890463125974,0.03076031939724004,0.008001782508750947,0.015112135899014183,0.00022826030726860188,adult,synthpop
k=3,capital-loss,marital-status,relationship,0.008754073952745588,0.0006037292381203854,0.005302587936611924,0.017508147905491177,0.006298176154417879,0.019425742136105716,0.000296975866359728,adult,synthpop
k=3,capital-loss,marital-status,race,0.008270929937349016,0.000551395329156601,0.0026649129847262643,0.016541859874698032,0.00487430043885899,0.01527519390628167,0.0002310272773177308,adult,synthpop
k=3,capital-loss,marital-status,sex,0.00931099873060074,0.00155183312176679,0.005137424347897324,0.01862199746120148,0.007441967416908005,0.007826411460471727,6.125045942527367e-05,adult,synthpop
k=3,capital-loss,marital-status,native-country,0.007582370910282158,0.0004212428283490088,0.0031143261946685596,0.015164741820564317,0.004315314667199213,0.01948857941036342,0.0003762250256576688,adult,synthpop
k=3,hours-per-week,marital-status,workclass,0.036336598828876784,0.0005046749837343998,0.00578623725482167,0.07267319765775357,0.011399369800433778,0.05174336003442264,0.0026031104199300574,adult,synthpop
k=3,hours-per-week,marital-status,occupation,0.02529604684492855,0.00035133398395734096,0.0040122828712992956,0.0505920936898571,0.00738340895170118,0.028772608332626324,0.0008236306253592272,adult,synthpop
k=3,hours-per-week,marital-status,relationship,0.02004592440931983,0.00035168288437403215,0.004016025551779184,0.04009184881863966,0.007769411652494442,0.03140124047956865,0.0008641263372776093,adult,synthpop
k=3,hours-per-week,marital-status,race,0.02026665247123377,0.00034350258425819947,0.004319044265181607,0.04053330494246754,0.007958621312677855,0.033260086547650544,0.0010519921842952016,adult,synthpop
k=3,hours-per-week,marital-status,sex,0.014148858769092167,0.000589535782045507,0.003954824126776141,0.028297717538184334,0.007488154458017958,0.015451284415701443,0.00023818166096119839,adult,synthpop
k=3,hours-per-week,marital-status,native-country,0.018048697432537557,0.00025783853475053653,0.004341194054297531,0.036097394865075114,0.007122592493363232,0.03829930248057989,0.0013062616740352807,adult,synthpop
k=3,income,marital-status,workclass,0.032743743499447184,0.0009095484305401996,0.008421262847549241,0.06548748699889437,0.014560757555642276,0.04216744792568137,0.0017546391864829943,adult,synthpop
k=3,income,marital-status,occupation,0.019971560542156354,0.0005547655706154542,0.004299885344580506,0.03994312108431271,0.008051380495201545,0.023317794443629747,0.0005411046408428933,adult,synthpop
k=3,income,marital-status,relationship,0.012771382007288801,0.00044039248300995864,0.002904598501289865,0.025542764014577602,0.005989959040196587,0.029161953952304514,0.0007469779624756879,adult,synthpop
k=3,income,marital-status,race,0.01304588591785757,0.0004348628639285857,0.003288418164694301,0.02609177183571514,0.006035052076064011,0.02626132026096711,0.0006462441469733918,adult,synthpop
k=3,income,marital-status,sex,0.014616055034601345,0.0012180045862167789,0.005056019819008231,0.02923211006920269,0.008374186799940364,0.020038823610617162,0.0004002937941304965,adult,synthpop
k=3,income,marital-status,native-country,0.011441076941976151,0.00032688791262789,0.003496869088079918,0.022882153883952303,0.004981382779022824,0.02910927236150904,0.0007820876417823765,adult,synthpop
k=3,age,occupation,workclass,0.05294693910978256,0.0006831863110939685,0.01065677408787519,0.10589387821956513,0.01694257756804266,0.06819773123081284,0.004609929264011931,adult,synthpop
k=3,age,occupation,relationship,0.03535635887146309,0.0003928484319051454,0.006025475615249173,0.07071271774292617,0.009656243791150989,0.0351366417315045,0.0012320768187226317,adult,synthpop
k=3,age,occupation,race,0.029680954915851106,0.00039574606554468143,0.004966927644240615,0.05936190983170221,0.009654623527321672,0.03838574006895222,0.0014529795302825718,adult,synthpop
k=3,age,occupation,sex,0.022449891486835093,0.0007483297162278364,0.0037029114286884213,0.044899782973670185,0.008156731006946798,0.02107675253546338,0.0004441031192854338,adult,synthpop
k=3,fnlwgt,occupation,workclass,0.024497631546619714,0.0003181510590470093,0.001946428893165715,0.04899526309323943,0.005786008829653558,0.028972760174865508,0.0008163562268908697,adult,synthpop
k=3,fnlwgt,occupation,relationship,0.03555290774333566,0.0003950323082592851,0.0022125383890913564,0.07110581548667132,0.007760095214387948,0.035777710029214795,0.0012768358966224846,adult,synthpop
k=3,fnlwgt,occupation,race,0.021854364686130792,0.0002913915291484106,0.0021776356414561285,0.043708729372261584,0.0061045019890453136,0.03308104387457613,0.0010471076566898824,adult,synthpop
k=3,fnlwgt,occupation,sex,0.017363633757831363,0.0005787877919277121,0.0021254600548708084,0.03472726751566273,0.005740464053361984,0.01646552654609306,0.0002710222732660509,adult,synthpop
k=3,education,occupation,workclass,0.029792135457188482,0.00032559710882173207,0.004385899840301381,0.059584270914376965,0.00779354028256115,0.039812187723853844,0.0015245480171277726,adult,synthpop
k=3,education,occupation,relationship,0.035357097579951674,0.00033044016429861376,0.005064023586257727,0.07071419515990335,0.00846896781042268,0.03969247944343396,0.001564668501694204,adult,synthpop
k=3,education,occupation,race,0.024349285451046213,0.00027358747697804733,0.004275506326522252,0.048698570902092425,0.00711875612732646,0.03999462901883988,0.001471814682419889,adult,synthpop
k=3,education,occupation,sex,0.021493792228000495,0.0005970497841111249,0.0025681749314114925,0.04298758445600099,0.007090734170568213,0.02338735688830656,0.0005461553933745948,adult,synthpop
k=3,education-num,occupation,workclass,0.026960711682568285,0.00043838555581411843,0.004385899840301381,0.05392142336513657,0.008200491979412894,0.03676449775107466,0.001309165342709215,adult,synthpop
k=3,education-num,occupation,relationship,0.032243173498218744,0.000454129204200264,0.005064023586257727,0.06448634699643749,0.009012353243709578,0.03702671059348926,0.0013623173024557161,adult,synthpop
k=3,education-num,occupation,race,0.022821386511608872,0.0003868031612137097,0.004275506326522252,0.045642773023217745,0.007567223705363147,0.035749794242522524,0.0012226718250497373,adult,synthpop
k=3,education-num,occupation,sex,0.019363365136562796,0.0008068068806901165,0.0025681749314114925,0.03872673027312559,0.007425277862856007,0.02151629394579107,0.0004625874979768004,adult,synthpop
k=3,marital-status,occupation,workclass,0.035234091151058515,0.0003893269740448455,0.008249798124564924,0.07046818230211703,0.01220248894662762,0.049818706198973856,0.0023460686613778763,adult,synthpop
k=3,marital-status,occupation,relationship,0.027560727242946646,0.00033205695473429694,0.00615006920273535,0.05512145448589329,0.00938437675373599,0.03959797880400583,0.0013788359837131508,adult,synthpop
k=3,marital-status,occupation,race,0.022972383604275004,0.00026254152690600004,0.004228190491789852,0.04594476720855001,0.007936208349861657,0.037260801013179454,0.00129758466692406,adult,synthpop
k=3,marital-status,occupation,sex,0.01949136644691045,0.0005414268457475125,0.0032696269604029354,0.0389827328938209,0.007142017861701318,0.02297349270796903,0.0005265181346390535,adult,synthpop
k=3,capital-gain,occupation,workclass,0.014022421686253632,0.000904672366855073,0.002964511690757954,0.028044843372507264,0.006447310095974349,0.017511720628982576,0.0003059783520234952,adult,synthpop
k=3,capital-gain,occupation,relationship,0.02152447975103393,0.001195804430612996,0.006549310020064689,0.04304895950206786,0.010371635822358942,0.020172394095480446,0.0004067525804872942,adult,synthpop
k=3,capital-gain,occupation,race,0.0075701568322345415,0.0005046771221489695,0.002527306007125016,0.015140313664469083,0.0038457039648337552,0.013289057545668408,0.00017600455297461155,adult,synthpop
k=3,capital-gain,occupation,sex,0.005423365136562809,0.0009038941894271348,0.0023055165636132746,0.010846730273125618,0.004228702459851139,0.006178769608407364,3.8174961533030935e-05,adult,synthpop
k=3,capital-loss,occupation,workclass,0.014022421686253632,0.000904672366855073,0.002964511690757954,0.028044843372507264,0.006447310095974349,0.017511720628982576,0.0003059783520234952,adult,synthpop
k=3,capital-loss,occupation,relationship,0.02152447975103393,0.001195804430612996,0.006549310020064689,0.04304895950206786,0.010371635822358942,0.020172394095480446,0.0004067525804872942,adult,synthpop
k=3,capital-loss,occupation,race,0.0075701568322345415,0.0005046771221489695,0.002527306007125016,0.015140313664469083,0.0038457039648337552,0.013289057545668408,0.00017600455297461155,adult,synthpop
k=3,capital-loss,occupation,sex,0.005423365136562809,0.0009038941894271348,0.0023055165636132746,0.010846730273125618,0.004228702459851139,0.006178769608407364,3.8174961533030935e-05,adult,synthpop
k=3,hours-per-week,occupation,workclass,0.028332807829327226,0.0004569807714407617,0.0036523901560132667,0.05666561565865445,0.00813535361941568,0.03808149670649452,0.0014308681537627617,adult,synthpop
k=3,hours-per-week,occupation,relationship,0.032287381352114994,0.00044843585211270826,0.003968448466483768,0.06457476270422999,0.008654534340761893,0.03364645171566237,0.001126991635675761,adult,synthpop
k=3,hours-per-week,occupation,race,0.023368692518733875,0.0003894782086455646,0.0036571647352688363,0.04673738503746775,0.008322499001663613,0.03332141645445491,0.0010650484453922438,adult,synthpop
k=3,hours-per-week,occupation,sex,0.014720395561197324,0.0006133498150498885,0.00258126284754924,0.029440791122394647,0.005550820675615568,0.01693922893963346,0.00028681900799279784,adult,synthpop
k=3,native-country,occupation,workclass,0.02474391712051103,0.0002860568453238269,0.0027233864297121213,0.04948783424102206,0.007369610173597056,0.045644276405255126,0.0018496741963134997,adult,synthpop
k=3,native-country,occupation,relationship,0.03037792555587405,0.0002852387376138409,0.007309900495475211,0.0607558511117481,0.010446042819382292,0.04930010713405955,0.002170551455856918,adult,synthpop
k=3,native-country,occupation,race,0.016770409893124782,0.00023131599852585906,0.003009097907538602,0.033540819786249565,0.005409502114424168,0.04460962633781713,0.0017177152492378366,adult,synthpop
k=3,native-country,occupation,sex,0.013513612874165672,0.0003806651513849485,0.0020110380410302553,0.027027225748331343,0.0049205530356768385,0.025752514454020343,0.0006569367016826224,adult,synthpop
k=3,income,occupation,workclass,0.022283184144793425,0.0007188123917675299,0.003398732238647069,0.04456636828958685,0.007975310606069394,0.026570195949361906,0.000704609725414488,adult,synthpop
k=3,income,occupation,relationship,0.026289574546496865,0.0007302659596249129,0.0068788780148233,0.05257914909299373,0.010585896995312956,0.027965331527850606,0.0007780662357788064,adult,synthpop
k=3,income,occupation,race,0.012365990745669683,0.0004121996915223228,0.0025802071987224076,0.024731981491339365,0.0050821704975706474,0.022574474949891357,0.000505015331302921,adult,synthpop
k=3,income,occupation,sex,0.011972695630809552,0.000997724635900796,0.003939680602759919,0.023945391261619105,0.006433077142335232,0.01647910061340494,0.0002711641118280524,adult,synthpop
k=3,age,relationship,workclass,0.05423100610130624,0.0006025667344589582,0.009264171819335816,0.10846201220261248,0.01613013885045911,0.07234999429994063,0.005179299412732262,adult,synthpop
k=3,age,relationship,sex,0.01555294132099423,0.0005869034460752539,0.002531692395888782,0.03110588264198846,0.006016131840187991,0.018266013773048245,0.0003300989006079699,adult,synthpop
k=3,fnlwgt,relationship,workclass,0.03647811473731625,0.0004053123859701805,0.0026393710331272247,0.0729562294746325,0.00828287838709847,0.05080310779775931,0.002558957909053072,adult,synthpop
k=3,fnlwgt,relationship,sex,0.017368731010196124,0.0006432863337109676,0.0021575922361901645,0.03473746202039225,0.006240114278439203,0.018504284456743188,0.000332994765269042,adult,synthpop
k=3,education,relationship,workclass,0.0390950984808157,0.00036367533470526236,0.0056666590229720315,0.0781901969616314,0.010570996062837635,0.056125756741361464,0.0030698847774559995,adult,synthpop
k=3,education,relationship,sex,0.016539359567585277,0.0005168549864870399,0.0041498161418451335,0.033078719135170555,0.006791828819080431,0.018063006163603162,0.00031949042678767017,adult,synthpop
k=3,education-num,relationship,workclass,0.03655208959502068,0.000507667911041954,0.0056666590229720315,0.07310417919004136,0.011193463535842723,0.052560075949084455,0.0027148012338897884,adult,synthpop
k=3,education-num,relationship,sex,0.014985134105892462,0.0006969829816694168,0.0041498161418451335,0.029970268211784924,0.007334786794430181,0.016731628719086525,0.00027040021554787774,adult,synthpop
